SMILES,BBB_Martins,PPBR_AZ,VDss_Lombardo
CCCCCC(=O)CC[C@]1(C)[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C,1.0,,
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,1.0,,
CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1.0,,
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)c2cc3ccccc3o2)O1,1.0,,
OC(Br)(Br)CBr,1.0,,
O=P(O)(O)OCC(Cl)(Cl)Cl,1.0,,
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,1.0,,
N/C(N=O)=C1\NNc2ccccc2N(Cc2ccccc2)C1=O,1.0,,
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1.0,,
C=CCONC1=Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1,1.0,,
CCCCN1C(=O)C2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)C(C1=O)C2(C)C,1.0,,
CCOC(N)=O,1.0,,
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,1.0,,
CCCC(CCC)(CCC)C(N)=O,1.0,,
CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C,1.0,,
Nc1c2c(nc3ccccc13)CCCC2O,1.0,,
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,1.0,,
C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1.0,,
C=CC(N)CCC(=O)O,1.0,,
C=COC=C,1.0,,
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,1.0,,
FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,1.0,,
C=C1C[C@H](C)[C@H]2[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CCC2)C1,1.0,,
Cc1cccc(C)c1NC1=NCCCS1,1.0,,
CC(C)C(CCCCCC(=O)O)NCc1ccc(F)cc1,1.0,,
O=C1[C@H]2[C@H]3C=C[C@H]([C@@H]4C=C[C@@H]43)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,1.0,,
Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,1.0,,
COc1ccccc1N1CCN(CCc2oc(=O)[nH]c2-c2ccc(F)cc2)CC1,1.0,,
CC(c1noc2ccc(Cl)cc12)n1ccnc1,1.0,,
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1.0,,
CCN[C@H](Cc1ccccc1)[C@H]1CCCO1,1.0,,
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1.0,,
C=CCN1C(=O)C(CC(C)C)NC1=S,1.0,,
CC(=O)[C@@]1(O)[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,,
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,1.0,,
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1,1.0,,
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,1.0,,
CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,1.0,,
CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,1.0,,
CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,1.0,,
Cc1cc(N(C)C)ccc1C[C@H](C)N.O=C(O)[C@H](O)[C@@H](O)C(=O)O,1.0,,
CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.0,,
COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,1.0,,
CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1.0,,
N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,1.0,,
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1.0,,
O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,1.0,,
Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@@H]21,1.0,,
CC(NNC(=O)c1ccccc1)c1ccccc1,1.0,,
CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,1.0,,
CNCC12CCC(c3ccccc31)c1ccccc12,1.0,,
CC(Cc1ccccc1)N(C)Cc1ccccc1,1.0,,
CCCN(c1ccncc1)n1ccc2ccccc21.[Cl-].[H+],1.0,,
CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1.0,,
CC(=O)OCC(=O)[C@@]1(OC(=O)C(C)C)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,,
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,,
CNCCCCOc1ccccc1Cc1ccccc1.[Cl-].[H+],1.0,,
CCn1nnn(CCN2CC[C@H](N(C(=O)COC)c3ccccc3F)[C@H](C)C2)c1=O,1.0,,
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,1.0,,
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,1.0,,
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,1.0,,
CCCCCCCCCC(=O)OC1(c2ccc(Br)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.0,,
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,,
CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,1.0,,
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1.0,,
CCCCNCC1COc2ccccc2O1,1.0,,
CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,1.0,,
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,1.0,,
Fc1ccc2[nH]c3c(c2c1)CN(CCc1ccncc1)CC3,1.0,,
CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1.[Cl-].[H+],1.0,,
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1.0,,
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,1.0,,
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccc(Cl)cc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1.0,,
CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,1.0,,
OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,1.0,,
CNC1CCN2c3ccccc3CCc3cccc1c32,1.0,,
CN(C)CCC=C1c2ccccc2COc2ccccc21,1.0,,
COc1ccc([C@H](O)CN2CCN(c3cccccc3=O)CC2)cc1OC,1.0,,
CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1,1.0,,
CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,1.0,,
CCNC(=O)/C=C/c1cccc(Br)c1,1.0,,
COc1cc(/C=C/C(N)=O)cc(OC)c1OC,1.0,,
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1.0,,
NC(=O)C1c2ccccc2C=Cc2ccccc21,1.0,,
CN(C)CC(O)C(c1ccccc1)c1ccc(Cl)cc1,1.0,,
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1.0,,
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,,
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,1.0,,
CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,1.0,,
CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,1.0,,
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1.0,,
O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,1.0,,
OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,1.0,,
C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,1.0,,
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,1.0,,
O=C1N=C(NC2CC2)OC1c1ccccc1,1.0,,
NC1CCCC1c1ccccc1,1.0,,
ON1CC(=NCC2CC2)N=c2ccc(Cl)cc2=C1c1ccccc1,1.0,,
CN1CCCc2cccc(OCC3CNCCO3)c21,1.0,,
CN(C)CC1=Cc2ccccc2Sc2ccccc21,1.0,,
CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,1.0,,
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.[Cl-].[H+],1.0,,
CC1=Nc2ccccc2CC(c2ccccc2)N1C,1.0,,
O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,1.0,,
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1.0,,
CN1C[C@@H](CC#N)CC2c3cccc4[nH]cc(c34)C[C@H]21,1.0,,
O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,1.0,,
CNCCON=c1c2ccccc2ccc2ccccc12,1.0,,
CN(C)CCCN1c2ccccc2C=Cc2ccccc21,1.0,,
FC(F)OC(F)C(F)(F)F,1.0,,
CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,1.0,,
CC(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,1.0,,
CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,1.0,,
C=CCN1CCC23c4c5ccc(OC(C)=O)c4OC2C(OC(C)=O)C=CC3C1C5,1.0,,
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,1.0,,
Cc1ccc2c(c1)C1CN(C)CCC1N2,1.0,,
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1,1.0,,
COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1,1.0,,
CCN(CC)CCN1c2ccccc2Sc2ccccc21,1.0,,
Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,1.0,,
CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,,
CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,1.0,,
CN(C)CC/C=C1/c2ccccc2CSc2ccccc21.[Cl-].[H+],1.0,,
O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1.0,,
O=C1NCNC1(c1ccccc1)c1ccccc1,1.0,,
CC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,,
CC1(C)O[C@@H]2C[C@H]3C4CCC5CC(=O)CCC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,1.0,,
Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,1.0,,
O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,1.0,,
CN1CCC2(C)CC(Cc3ccc(O)cc32)C1,1.0,,
CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,1.0,,
CCN1C(=O)NC(c2ccccc2)C1=O,1.0,,
CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,1.0,,
CNC1CCc2ncsc2C1,1.0,,
O=C(CCCl)NCCc1ccccc1,1.0,,
O=C1C=CC=C/C1=C1/NN=CO1,1.0,,
Fc1ccccc1C1=NCCN(CC(F)(F)F)c2ccc(Cl)cc21,1.0,,
CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,1.0,,
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,,
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,1.0,,
CC1(C)O[C@@H]2CC3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1.CC1(C)O[C@@H]2CC3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1.O,1.0,,
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,,
CCCCOC(=O)C(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,,
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,1.0,,
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,,
CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,1.0,,
CC(=O)O[C@@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,,
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,,
CNCCSC1=Cc2cc(F)ccc2Oc2ccccc21,1.0,,
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,1.0,,
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1.0,,
N=C(N)NCCCOc1ccccc1,1.0,,
C[C@@H]1CC2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,,
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,1.0,,
CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,1.0,,
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1.0,,
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,,
CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,,
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,,
CCOC(=O)C1(c2cccc(O)c2)CCN(C)CC1,1.0,,
c1ccc2c(CCC3CCNCC3)c[nH]c2c1,1.0,,
CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc21,1.0,,
CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,1.0,,
CC(C)NNC(=O)c1ccncc1,1.0,,
CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,1.0,,
C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)[C@@]1(O)C(=O)CO,1.0,,
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,1.0,,
CN(C)CCCN1c2ccccc2CC(=O)c2ccccc21,1.0,,
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,1.0,,
CCO[C@H]1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1,1.0,,
c1ccc2cc(COC3CCNCC3)ccc2c1,1.0,,
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,1.0,,
Clc1ccc(N2CCN(C/C=C/c3ccccc3)CC2)nn1,1.0,,
Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,1.0,,
CN1C[C@@H]2[C@@H](Cc3ccc(Cl)cc3[C@H]2c2ccccc2)C1,1.0,,
CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12,1.0,,
CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1.O=C(O)CCC(=O)O,1.0,,
CN(C)CC(Oc1ccccc1)Oc1ccccc1,1.0,,
CN1C(=O)CN=C(C2=CCCCC2)c2cc([N+](=O)[O-])ccc21,1.0,,
CCC1(c2ccccc2)NC(=O)N(C)C1=O,1.0,,
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,1.0,,
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,,
CC(C(=O)c1ccccc1)N(C)C,1.0,,
CNC1Cc2ccccc2N(C)c2ccccc21,1.0,,
CC1C2Cc3ccc(O)cc3C1(C)CCN2C,1.0,,
CCC1(c2ccccc2)C(=O)NC(=O)N1C,1.0,,
CC1(C)NC(=O)C(/C=C/c2ccccc2)O1,1.0,,
CSc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1.0,,
CN1C(=O)CC(C)(c2ccccc2)C1=O,1.0,,
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,1.0,,
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,,
CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,1.0,,
COC(=O)c1cncn1C(C)c1ccccc1,1.0,,
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1.0,,
O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc32)CC1,1.0,,
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4OC)CC3)c2cc1OC,1.0,,
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN.[Cl-].[H+],1.0,,
COc1ccc2c(C3CCN(CCCC(=O)c4ccc(F)cc4)CC3)c(C)[nH]c2c1,1.0,,
O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,1.0,,
Cc1nccnc1N1CCCCC1,1.0,,
CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,1.0,,
CN(C)CC[C@]1(c2ccccc2)CCc2ccccc2C1=O,1.0,,
c1ccc(C2CCN(CC3CCCc4c3ccc3c4OCO3)C2)cc1,1.0,,
CC1CN(C)CC2Cc3c(ccc4ccccc34)OC12O,1.0,,
C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,1.0,,
NCC1CC(=O)N(Cc2ccccc2)C1,1.0,,
CN1CCOC(c2ccccc2)c2ccccc2C1,1.0,,
CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,1.0,,
COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,1.0,,
COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)CCC4C(C2)N(C)CCC341,1.0,,
O=C(CCCN1CC2CCC(CC2)C1)c1ccc(F)cc1,1.0,,
COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,1.0,,
CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,1.0,,
COCC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,1.0,,
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,1.0,,
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,1.0,,
C[C@@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1,1.0,,
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CC1)CC3,1.0,,
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,1.0,,
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1.0,,
CCC1(C)OC(=O)N(C)C1=O,1.0,,
NC(=O)CN1C(=O)COc2ccccc21,1.0,,
Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,1.0,,
CC(C)CCNCC1COc2ccccc2O1,1.0,,
C1CCc2nnnn2CC1,1.0,,
COc1ccc2c(c1)N(CC(C)CN1CCC(O)CC1)c1ccccc1S2,1.0,,
OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,1.0,,
CC(=O)OC(c1ccccc1)C1CCCCN1,1.0,,
CC(C)(O)C(C)(O)c1ccc(Cl)cc1,1.0,,
C[C@H]1[C@H](c2ccccc2)OCCN1C,1.0,,
NNCCc1ccccc1.[Cl],1.0,,
CC(Cc1ccccc1)NN,1.0,,
Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3,1.0,,
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,1.0,,
OC(c1ccccc1)(c1ccccc1)C1CCCCN1,1.0,,
c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,1.0,,
CN(C)CCCN1c2ccccc2CCc2ccccc21,1.0,,
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,,
Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,1.0,,
COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,1.0,,
CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1.0,,
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1.0,,
CCCOC(=O)c1cncn1C(C)c1ccccc1,1.0,,
CN(C)CCCN1c2ccccc2Sc2cccnc21,1.0,,
Cc1[nH]nc2c1N(c1ccccc1)C(=O)CC(=O)N2C,1.0,,
O=C1c2ccccc2S(=O)(=O)N1CCCN1CCN(c2ncccn2)CC1,1.0,,
O=C1CCC2CCC(=O)N12,1.0,,
Cc1cccc(/C=N/N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1,1.0,,
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,1.0,,
CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)cc2)CC1,1.0,,
NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1.0,,
CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,1.0,,
Clc1ccc([C@@H]2[C@H]3CC[C@@H](C3)C23CCC(N2CCOCC2)=N3)cc1,1.0,,
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,1.0,,
CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,1.0,,
CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,1.0,,
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1.0,,
O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O,1.0,,
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1.0,,
CN1CCN(C2=Nc3cscc3/C(=C/C#N)c3cscc32)CC1,1.0,,
CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,1.0,,
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,1.0,,
CCC(=O)O[C@]1(C(=O)SC)[C@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,,
CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1,1.0,,
CCNC1(c2cccs2)CCCCC1=O,1.0,,
Cc1cccc(N2CC(CO)OC2=O)c1,1.0,,
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,1.0,,
Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,1.0,,
COc1cc2c(cc1OC)[C@@H](c1ccccc1)CN(C)CC2,1.0,,
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,,
CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,,
CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1.0,,
O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,1.0,,
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,1.0,,
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1.0,,
COc1cccc(C(=O)NC2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1OC,1.0,,
CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,1.0,,
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,1.0,,
C=CCC(CC)(CC)C(N)=O,1.0,,
CCC(C)C(CC)C(N)=O,1.0,,
CO[C@@H]1O[C@H]2O[C@]3(CN4CCCCC4)[C@@H](O)C[C@@H]([C@H]13)[C@H]2C,1.0,,
CCCC(CCC)C(N)=O,1.0,,
CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O,1.0,,
C=CC1CNCCC1CCCc1ccnc2ccc(OC)cc12,1.0,,
CCCCCCOc1nsnc1C1=CCCN(C)C1,1.0,,
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,1.0,,
CC1=C2C(c3cccc(Cl)c3)=NCCN=C2N(C)N1,1.0,,
